,tiempo,plazas,tiempo_v7,tiempo_v9
127,12.844848394988595,35,11.359797859984795,12.140732957518077
128,12.845109080065512,35,11.36014544008735,12.18459636434842
129,12.847781203167262,35,11.363708270889681,12.185783137381565
130,12.85995533710464,35,11.379940449472855,12.19743371854448
131,12.872780517734206,35,11.397040690312277,12.231593386552486
132,12.879113028280859,35,11.405484037707811,12.232734833333021
133,12.880189474586754,35,11.406919299449005,12.248896077725071
134,12.88903011532439,35,11.418706820432519,12.262658528063218
135,12.898836932095987,35,11.431782576127985,12.278940052549515
136,12.89887979875691,35,11.43183973167588,12.310143983106547
137,12.89970980495038,35,11.432946406600507,12.31704433104424
138,12.905251656724808,35,11.440335542299742,12.320844846487082
139,12.927801014199641,35,11.470401352266189,12.329552952000451
140,12.93271203661601,36,11.476949382154682,12.348783617582406
141,12.933733321314996,36,11.478311095086662,12.355779337935617
142,12.937991573972624,36,11.483988765296832,12.368858216970636
143,12.949894352832338,36,11.499859137109784,12.381410890521572
144,12.951184168159642,36,11.501578890879523,12.403485740306259
145,12.956332559119973,36,11.508443412159963,12.409849307138334
146,12.970353196936939,36,11.527137595915917,12.429937185355566
147,12.97670296860433,36,11.535603958139106,12.455515760942557
148,13.015966123403384,36,11.587954831204513,12.470952321986129
149,13.026945370721986,36,11.602593827629313,12.514077569281728
150,13.037733374451673,36,11.616977832602231,12.514367820718771
151,13.05206079961808,36,11.636081066157441,12.520146860895375
152,13.052787806775003,36,11.637050409033337,12.549438990556276
153,13.11162332446093,36,11.715497765947909,12.563033387542617
154,13.182334083538738,36,11.809778778051651,12.588315791191938
155,13.193165116293937,36,11.824220155058583,12.589640371933513
156,13.217419318768403,36,11.856559091691205,12.591580315391573
157,13.239353353739315,36,11.885804471652419,12.597883796116555
158,13.243512889260854,36,11.891350519014473,12.623280193437617
159,13.27732535500888,36,11.936433806678506,12.642117431098958
160,13.293176128354077,36,11.957568171138771,12.650267399365081
161,13.308704394297504,36,11.978272525730006,12.667725927311233
162,13.313012747383478,36,11.984016996511304,12.671553101498247
163,13.322975398154847,36,11.99730053087313,12.72705406084021
164,13.339077296176043,37,12.018769728234727,12.735794546957267
165,13.343007495152913,37,12.024009993537216,12.755984704377056
166,13.395255009473122,37,12.093673345964163,12.763212462714282
167,13.406010121440072,37,12.108013495253429,12.782234228629
168,13.425271472452945,37,12.133695296603925,12.788066115798031
169,13.432311918538351,37,12.143082558051136,12.789336515980139
170,13.438002204047967,37,12.15066960539729,12.8000771266334
171,13.478193068348531,37,12.204257424464709,12.817156038277428
172,13.509068368891127,37,12.245424491854836,12.866241762238891
173,13.533091925885511,37,12.277455901180682,12.895503171781424
174,13.56448938164556,37,12.319319175527413,12.895710192827686
175,13.588933188008212,37,12.351910917344284,13.00735923418421
176,13.630347329426826,37,12.407129772569101,13.017656249901052
177,13.635354983499315,37,12.413806644665753,13.018075562233555
178,13.63760086175224,37,12.416801149002987,13.019090000570968
179,13.707480185371802,37,12.509973580495735,13.033448603715724
180,13.71646395114803,37,12.52195193486404,13.038619827303576
181,13.717980567130805,37,12.52397408950774,13.045903443315519
182,13.754927355390684,37,12.573236473854246,13.047807147718402
183,13.784056961467407,37,12.612075948623211,13.053879793160277
184,13.814098012643468,38,12.652130683524623,13.060451598861498
185,13.821620039972858,38,12.662160053297145,13.10581490186645
186,13.885488119149542,38,12.74731749219939,13.130986627467049
187,13.899838980128221,38,12.766451973504296,13.136568575973875
188,13.900252957494736,38,12.767003943326314,13.154364228623818
189,13.912859324918044,38,12.783812433224059,13.157425079570114
190,13.925242468419846,38,12.800323291226462,13.159042310075435
191,13.950965884672797,38,12.83462117956373,13.178479325608969
192,13.963376399246396,38,12.85116853232853,13.19672807580267
193,13.973461410962136,38,12.864615214616181,13.200768057194278
194,14.031992773119683,38,12.942657030826245,13.206859189104856
195,14.069559213620487,38,12.992745618160649,13.211893868564697
196,14.09426201596686,38,13.025682687955815,13.23762016753829
197,14.13370879347968,38,13.07827839130624,13.30402311064371
198,14.155791891113473,38,13.10772252148463,13.318358434199961
199,14.169491286408398,38,13.125988381877866,13.340781744887556
200,14.16965271111441,38,13.126203614819213,13.382576965230035
201,14.183960042764964,38,13.145280057019953,13.384413125151267
202,14.216823336127261,39,13.189097781503015,13.406474047776298
203,14.226653996321447,39,13.202205328428597,13.407119630918244
204,14.232099565644141,39,13.20946608752552,13.417236559124584
205,14.235846510897424,39,13.214462014529898,13.438335457354736
206,14.237890352820308,39,13.217187137093745,13.44759005969736
207,14.23849405986423,39,13.217992079818973,13.450569371332064
208,14.239823548336965,39,13.219764731115951,13.45652967636807
209,14.260384799254929,39,13.247179732339905,13.458284750258974
210,14.263978752433623,39,13.251971669911496,13.462127417504435
211,14.266178011127735,39,13.254904014836981,13.462920505573877
212,14.299401890347834,39,13.29920252046378,13.476320794505012
213,14.318200842823561,39,13.324267790431417,13.484617327549476
214,14.321069644421673,39,13.328092859228898,13.489407032812483
215,14.33375327927417,39,13.34500437236556,13.50035800704136
216,14.391113799855454,39,13.421485066473938,13.50864943937951
217,14.4099277561511,39,13.446570341534802,13.508818229532626
218,14.422314994524442,39,13.463086659365924,13.521481457198654
219,14.441217397858694,39,13.488289863811591,13.52684477216699
220,14.442825151156313,39,13.490433534875084,13.55928117458542
221,14.44554817560308,40,13.49406423413744,13.575830532094626
222,14.469653728348352,40,13.526204971131136,13.57946343457641
223,14.510967778057722,40,13.581290370743629,13.580370086508907
224,14.533510160443544,40,13.611346880591393,13.583438826546075
225,14.562256810153679,40,13.649675746871573,13.624522119934937
226,14.586585556480946,40,13.68211407530793,13.626359628971235
227,14.608023670137989,40,13.710698226850653,13.62939945062507
228,14.612288353042867,40,13.716384470723824,13.64791403443321
229,14.657499086012297,40,13.776665448016395,13.667769371601914
230,14.666573449830508,40,13.788764599774012,13.695028935133461
231,14.671116845791811,41,13.794822461055748,13.70065204951357
232,14.696599951769992,41,13.828799935693322,13.730262566940553
233,14.710258519648184,41,13.847011359530912,13.7498344292388
234,14.72937186453404,41,13.87249581937872,13.762438092917032
235,14.748830386085105,41,13.898440514780141,13.78536225549859
236,14.764165421747986,41,13.918887228997315,13.799946938947382
237,14.800065702127634,41,13.966754269503513,13.806766946975383
238,14.801991725414005,41,13.969322300552008,13.810462243213447
239,14.852682597686464,41,14.036910130248618,13.865711068985334
240,14.87692700656972,41,14.069236008759626,13.869322870635958
241,14.910034015403657,41,14.113378687204875,13.876754095859324
242,14.921355865646568,41,14.12847448752876,13.897440532255352
243,14.991908560527632,41,14.222544747370176,13.911050374627417
244,14.99893825433518,41,14.231917672446906,13.91121189696455
245,14.999276170970704,41,14.23236822796094,13.92994134864022
246,15.086434787921737,42,14.348579717228983,13.933146964494359
247,15.102388486868282,42,14.369851315824377,13.941641480032642
248,15.102795408173822,42,14.370393877565096,13.951034680348913
249,15.188598438181597,42,14.484797917575463,13.984458847370195
250,15.231251235216337,42,14.541668313621782,13.98739466562801
251,15.23575298341255,42,14.547670644550067,13.993972427208849
252,15.355212780250058,42,14.706950373666745,14.001317322747411
253,15.380976532567779,42,14.741302043423707,14.015661293787778
254,15.407834868713811,42,14.777113158285083,14.028650926681161
255,15.451664447997803,42,14.835552597330405,14.035011694307764
256,15.565889010321856,42,14.987852013762474,14.036556886181112
257,15.62313619162369,42,15.064181588831588,14.086940032015471
258,15.645611216587614,42,15.094148288783487,14.173411157063141
259,15.691791548301826,43,15.155722064402434,14.194218300433091
260,15.699464668245126,43,15.165952890993502,14.199379628081177
261,15.772798807190687,43,15.263731742920918,14.20124358236549
262,15.787029090980113,43,15.282705454640151,14.251283535529383
263,15.82528259994259,43,15.333710133256787,14.259347818970431
264,15.86011082556352,43,15.380147767418027,14.285770965810821
265,15.933175397469782,43,15.477567196626376,14.287643475792754
266,15.966011836692005,43,15.521349115589341,14.314037561383147
267,16.016436950535734,43,15.588582600714314,14.33796135103719
268,16.0408332650899,43,15.62111102011987,14.35385605536475
269,16.051390699129414,43,15.635187598839217,14.369400054221382
270,16.101972464738562,43,15.70262995298475,14.401842791633475
271,16.20166087590784,43,15.835547834543785,14.432030446099716
272,16.26657332632254,44,15.922097768430055,14.440644134435948
273,16.359513639522284,44,16.046018186029713,14.524025377675594
274,16.458597118393957,44,16.178129491191942,14.532884216638152
275,16.508945707157608,44,16.24526094287681,14.555812132789047
276,16.55453993559163,44,16.30605324745551,14.573443586855738
277,16.612556703628705,44,16.383408938171605,14.59195101473024
278,16.61760152402392,44,16.39013536536523,14.62632484086783
279,16.796769465675727,44,16.6290259542343,14.645967623120761
280,16.820623866462434,44,16.660831821949913,14.664929151817512
281,16.82526590673814,44,16.66702120898419,14.687592297152348
282,16.852216874891894,45,16.702955833189193,14.690204789552626
283,16.954247334866032,45,16.838996446488046,14.690500124039282
284,16.957472543710807,45,16.84329672494774,14.711203850010762
285,17.096676573192504,45,17.028902097590006,14.711270967261601
286,17.20407460431873,45,17.172099472424975,14.736445392292536
287,17.28056537414635,46,17.274087165528464,14.76743442785143
288,17.341877908889888,46,17.355837211853185,14.77677952168098
289,17.416233733069916,46,17.45497831075989,14.784542361163883
290,17.49725820437604,46,17.563010939168052,14.7854516881886
291,17.529161677043376,47,17.605548902724504,14.88398616869016
292,17.716371340103098,47,17.855161786804132,14.90610838255026
293,17.893396943645968,47,18.09119592486129,15.043701951219463
294,17.925108226199942,47,18.133477634933257,15.04782017908308
295,18.008400539713055,47,18.24453405295074,15.0485200850873
296,18.064164935902177,47,18.318886581202904,15.565287887664173
297,18.217612897345518,48,18.523483863127353,15.585059833832403
298,18.284189736097286,48,18.61225298146305,15.823900937806677
299,18.328300069529906,50,18.671066759373208,15.833593217840157
